total_gold_earned_0, 49255
total_gold_spent_0, 48555
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 22
total_deaths_0, 32
total_damage_dealt_to_champions_0, 80697
total_damage_dealt_to_objectives_0, 48281
total_damage_taken_0, 124789
average_vision_score_0, 26
total_wards_placed_0, 50
average_creep_score_0, 111
average_champion_experience_0, 10943
dmg_carry_0, 876
obj_carry_0, 876
team_comp_0_champ_1, DrMundo
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Malphite
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Leona
total_gold_earned_1, 58425
total_gold_spent_1, 52835
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 32
total_deaths_1, 22
total_damage_dealt_to_champions_1, 97687
total_damage_dealt_to_objectives_1, 49100
total_damage_taken_1, 103774
average_vision_score_1, 26
total_wards_placed_1, 69
average_creep_score_1, 113
average_champion_experience_1, 12975
dmg_carry_1, 127
obj_carry_1, 127
team_comp_1_champ_1, Shyvana
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Lissandra
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
