total_gold_earned_0, 88812
total_gold_spent_0, 82775
total_baron_kills_0, 3
total_dragon_kills_0, 2
total_inhibitor_kils_0, 3
total_kills_0, 54
total_deaths_0, 33
total_damage_dealt_to_champions_0, 142058
total_damage_dealt_to_objectives_0, 121362
total_damage_taken_0, 180946
average_vision_score_0, 44
total_wards_placed_0, 80
average_creep_score_0, 153
average_champion_experience_0, 21919
dmg_carry_0, 74
obj_carry_0, 74
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Heimerdinger
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Karma
total_gold_earned_1, 77369
total_gold_spent_1, 76350
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 0
total_kills_1, 33
total_deaths_1, 54
total_damage_dealt_to_champions_1, 136936
total_damage_dealt_to_objectives_1, 55602
total_damage_taken_1, 173141
average_vision_score_1, 39
total_wards_placed_1, 79
average_creep_score_1, 164
average_champion_experience_1, 18600
dmg_carry_1, 30
obj_carry_1, 30
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Shyvana
team_comp_1_champ_3, Karthus
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
