total_gold_earned_0, 38327
total_gold_spent_0, 37050
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 18
total_deaths_0, 23
total_damage_dealt_to_champions_0, 47177
total_damage_dealt_to_objectives_0, 17055
total_damage_taken_0, 72371
average_vision_score_0, 22
total_wards_placed_0, 39
average_creep_score_0, 84
average_champion_experience_0, 9108
dmg_carry_0, 9
obj_carry_0, 9
team_comp_0_champ_1, Garen
team_comp_0_champ_2, FiddleSticks
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Leona
total_gold_earned_1, 44077
total_gold_spent_1, 37175
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 23
total_deaths_1, 18
total_damage_dealt_to_champions_1, 52630
total_damage_dealt_to_objectives_1, 49691
total_damage_taken_1, 76862
average_vision_score_1, 18
total_wards_placed_1, 45
average_creep_score_1, 97
average_champion_experience_1, 9974
dmg_carry_1, 31
obj_carry_1, 31
team_comp_1_champ_1, Chogath
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Viktor
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Alistar
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
