total_gold_earned_0, 68383
total_gold_spent_0, 62380
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 3
total_kills_0, 40
total_deaths_0, 31
total_damage_dealt_to_champions_0, 119752
total_damage_dealt_to_objectives_0, 83206
total_damage_taken_0, 130532
average_vision_score_0, 29
total_wards_placed_0, 68
average_creep_score_0, 125
average_champion_experience_0, 15891
dmg_carry_0, 221
obj_carry_0, 221
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, LeeSin
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Zeri
team_comp_0_champ_5, Lulu
total_gold_earned_1, 63148
total_gold_spent_1, 61830
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 0
total_kills_1, 30
total_deaths_1, 40
total_damage_dealt_to_champions_1, 98093
total_damage_dealt_to_objectives_1, 70538
total_damage_taken_1, 148503
average_vision_score_1, 32
total_wards_placed_1, 65
average_creep_score_1, 136
average_champion_experience_1, 15879
dmg_carry_1, 55
obj_carry_1, 55
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
