total_gold_earned_0, 25437
total_gold_spent_0, 22483
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 5
total_deaths_0, 25
total_damage_dealt_to_champions_0, 20906
total_damage_dealt_to_objectives_0, 7628
total_damage_taken_0, 52682
average_vision_score_0, 10
total_wards_placed_0, 36
average_creep_score_0, 59
average_champion_experience_0, 5989
dmg_carry_0, 103
obj_carry_0, 103
team_comp_0_champ_1, Yorick
team_comp_0_champ_2, JarvanIV
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Nami
total_gold_earned_1, 39702
total_gold_spent_1, 30245
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 23
total_deaths_1, 5
total_damage_dealt_to_champions_1, 37249
total_damage_dealt_to_objectives_1, 39600
total_damage_taken_1, 30864
average_vision_score_1, 15
total_wards_placed_1, 35
average_creep_score_1, 75
average_champion_experience_1, 7640
dmg_carry_1, 41
obj_carry_1, 41
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Ivern
team_comp_1_champ_3, Gangplank
team_comp_1_champ_4, Xerath
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
