total_gold_earned_0, 55635
total_gold_spent_0, 54010
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 27
total_deaths_0, 36
total_damage_dealt_to_champions_0, 74259
total_damage_dealt_to_objectives_0, 48857
total_damage_taken_0, 127168
average_vision_score_0, 29
total_wards_placed_0, 68
average_creep_score_0, 119
average_champion_experience_0, 14008
dmg_carry_0, 234
obj_carry_0, 234
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Syndra
team_comp_0_champ_4, Varus
team_comp_0_champ_5, Thresh
total_gold_earned_1, 59216
total_gold_spent_1, 55350
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 36
total_deaths_1, 27
total_damage_dealt_to_champions_1, 98096
total_damage_dealt_to_objectives_1, 62902
total_damage_taken_1, 98931
average_vision_score_1, 32
total_wards_placed_1, 67
average_creep_score_1, 99
average_champion_experience_1, 13342
dmg_carry_1, 115
obj_carry_1, 115
team_comp_1_champ_1, Katarina
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Akshan
team_comp_1_champ_4, Ziggs
team_comp_1_champ_5, Zyra
gameLengthMin, 33
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
