total_gold_earned_0, 63996
total_gold_spent_0, 58560
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 38
total_deaths_0, 39
total_damage_dealt_to_champions_0, 95279
total_damage_dealt_to_objectives_0, 37156
total_damage_taken_0, 152918
average_vision_score_0, 31
total_wards_placed_0, 64
average_creep_score_0, 126
average_champion_experience_0, 14528
dmg_carry_0, 18
obj_carry_0, 18
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Tristana
team_comp_0_champ_4, Aphelios
team_comp_0_champ_5, Renata
total_gold_earned_1, 68483
total_gold_spent_1, 61785
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 39
total_deaths_1, 38
total_damage_dealt_to_champions_1, 118098
total_damage_dealt_to_objectives_1, 103553
total_damage_taken_1, 115155
average_vision_score_1, 28
total_wards_placed_1, 74
average_creep_score_1, 117
average_champion_experience_1, 16614
dmg_carry_1, 238
obj_carry_1, 238
team_comp_1_champ_1, Garen
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Veigar
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
