total_gold_earned_0, 62752
total_gold_spent_0, 62500
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 30
total_deaths_0, 51
total_damage_dealt_to_champions_0, 120849
total_damage_dealt_to_objectives_0, 36911
total_damage_taken_0, 195432
average_vision_score_0, 27
total_wards_placed_0, 64
average_creep_score_0, 138
average_champion_experience_0, 15243
dmg_carry_0, 101
obj_carry_0, 101
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Neeko
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Xerath
total_gold_earned_1, 79927
total_gold_spent_1, 76125
total_baron_kills_1, 2
total_dragon_kills_1, 5
total_inhibitor_kils_1, 1
total_kills_1, 51
total_deaths_1, 30
total_damage_dealt_to_champions_1, 168318
total_damage_dealt_to_objectives_1, 124277
total_damage_taken_1, 160471
average_vision_score_1, 44
total_wards_placed_1, 80
average_creep_score_1, 134
average_champion_experience_1, 20435
dmg_carry_1, 1
obj_carry_1, 1
team_comp_1_champ_1, Gnar
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Annie
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
