total_gold_earned_0, 63110
total_gold_spent_0, 54325
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 44
total_deaths_0, 28
total_damage_dealt_to_champions_0, 117735
total_damage_dealt_to_objectives_0, 79267
total_damage_taken_0, 122976
average_vision_score_0, 27
total_wards_placed_0, 60
average_creep_score_0, 100
average_champion_experience_0, 13818
dmg_carry_0, 82
obj_carry_0, 82
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Evelynn
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Pantheon
total_gold_earned_1, 48508
total_gold_spent_1, 46935
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 28
total_deaths_1, 44
total_damage_dealt_to_champions_1, 86640
total_damage_dealt_to_objectives_1, 19489
total_damage_taken_1, 135033
average_vision_score_1, 24
total_wards_placed_1, 55
average_creep_score_1, 83
average_champion_experience_1, 10933
dmg_carry_1, 48
obj_carry_1, 48
team_comp_1_champ_1, DrMundo
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Ekko
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Morgana
gameLengthMin, 29
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
