total_gold_earned_0, 50450
total_gold_spent_0, 48735
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 23
total_deaths_0, 34
total_damage_dealt_to_champions_0, 67499
total_damage_dealt_to_objectives_0, 36577
total_damage_taken_0, 119031
average_vision_score_0, 26
total_wards_placed_0, 67
average_creep_score_0, 110
average_champion_experience_0, 11937
dmg_carry_0, 63
obj_carry_0, 63
team_comp_0_champ_1, Brand
team_comp_0_champ_2, Graves
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Gragas
total_gold_earned_1, 62129
total_gold_spent_1, 53455
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 34
total_deaths_1, 23
total_damage_dealt_to_champions_1, 101016
total_damage_dealt_to_objectives_1, 88381
total_damage_taken_1, 106742
average_vision_score_1, 25
total_wards_placed_1, 51
average_creep_score_1, 124
average_champion_experience_1, 14802
dmg_carry_1, 101
obj_carry_1, 101
team_comp_1_champ_1, Chogath
team_comp_1_champ_2, Kindred
team_comp_1_champ_3, Akshan
team_comp_1_champ_4, Aphelios
team_comp_1_champ_5, Xerath
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
