total_gold_earned_0, 45050
total_gold_spent_0, 43025
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 23
total_deaths_0, 40
total_damage_dealt_to_champions_0, 64384
total_damage_dealt_to_objectives_0, 10802
total_damage_taken_0, 105901
average_vision_score_0, 17
total_wards_placed_0, 32
average_creep_score_0, 100
average_champion_experience_0, 10501
dmg_carry_0, 63
obj_carry_0, 63
team_comp_0_champ_1, Urgot
team_comp_0_champ_2, JarvanIV
team_comp_0_champ_3, Vladimir
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Brand
total_gold_earned_1, 55476
total_gold_spent_1, 48793
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 40
total_deaths_1, 23
total_damage_dealt_to_champions_1, 86928
total_damage_dealt_to_objectives_1, 79091
total_damage_taken_1, 84916
average_vision_score_1, 20
total_wards_placed_1, 47
average_creep_score_1, 103
average_champion_experience_1, 12628
dmg_carry_1, 777
obj_carry_1, 777
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Jax
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Ziggs
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
