total_gold_earned_0, 74227
total_gold_spent_0, 69345
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 3
total_kills_0, 52
total_deaths_0, 27
total_damage_dealt_to_champions_0, 149632
total_damage_dealt_to_objectives_0, 110553
total_damage_taken_0, 160605
average_vision_score_0, 34
total_wards_placed_0, 67
average_creep_score_0, 119
average_champion_experience_0, 17774
dmg_carry_0, 36
obj_carry_0, 36
team_comp_0_champ_1, DrMundo
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Brand
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Karma
total_gold_earned_1, 63687
total_gold_spent_1, 60925
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 25
total_deaths_1, 52
total_damage_dealt_to_champions_1, 124274
total_damage_dealt_to_objectives_1, 38458
total_damage_taken_1, 178644
average_vision_score_1, 35
total_wards_placed_1, 83
average_creep_score_1, 133
average_champion_experience_1, 15166
dmg_carry_1, 104
obj_carry_1, 104
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Yone
team_comp_1_champ_4, XinZhao
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
