total_gold_earned_0, 52244
total_gold_spent_0, 49725
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 18
total_deaths_0, 33
total_damage_dealt_to_champions_0, 92804
total_damage_dealt_to_objectives_0, 41831
total_damage_taken_0, 132863
average_vision_score_0, 35
total_wards_placed_0, 77
average_creep_score_0, 119
average_champion_experience_0, 12275
dmg_carry_0, 114
obj_carry_0, 114
team_comp_0_champ_1, Fiora
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Akshan
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Sona
total_gold_earned_1, 65986
total_gold_spent_1, 56625
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 32
total_deaths_1, 18
total_damage_dealt_to_champions_1, 109458
total_damage_dealt_to_objectives_1, 94406
total_damage_taken_1, 121059
average_vision_score_1, 38
total_wards_placed_1, 78
average_creep_score_1, 137
average_champion_experience_1, 15264
dmg_carry_1, 10
obj_carry_1, 10
team_comp_1_champ_1, Kayle
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, Annie
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
