total_gold_earned_0, 80131
total_gold_spent_0, 74925
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 0
total_kills_0, 30
total_deaths_0, 25
total_damage_dealt_to_champions_0, 119914
total_damage_dealt_to_objectives_0, 84898
total_damage_taken_0, 147347
average_vision_score_0, 44
total_wards_placed_0, 87
average_creep_score_0, 202
average_champion_experience_0, 20240
dmg_carry_0, 202
obj_carry_0, 202
team_comp_0_champ_1, Gwen
team_comp_0_champ_2, Nunu
team_comp_0_champ_3, Graves
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Lux
total_gold_earned_1, 82317
total_gold_spent_1, 78000
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 5
total_kills_1, 25
total_deaths_1, 30
total_damage_dealt_to_champions_1, 108506
total_damage_dealt_to_objectives_1, 84330
total_damage_taken_1, 169901
average_vision_score_1, 43
total_wards_placed_1, 79
average_creep_score_1, 207
average_champion_experience_1, 21157
dmg_carry_1, 84
obj_carry_1, 84
team_comp_1_champ_1, Kayle
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Blitzcrank
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
