total_gold_earned_0, 41215
total_gold_spent_0, 38870
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 12
total_deaths_0, 36
total_damage_dealt_to_champions_0, 46338
total_damage_dealt_to_objectives_0, 22184
total_damage_taken_0, 90128
average_vision_score_0, 10
total_wards_placed_0, 32
average_creep_score_0, 110
average_champion_experience_0, 10465
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Kassadin
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Senna
total_gold_earned_1, 54782
total_gold_spent_1, 49100
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 36
total_deaths_1, 12
total_damage_dealt_to_champions_1, 68923
total_damage_dealt_to_objectives_1, 64535
total_damage_taken_1, 79869
average_vision_score_1, 20
total_wards_placed_1, 40
average_creep_score_1, 103
average_champion_experience_1, 13128
dmg_carry_1, 22
obj_carry_1, 22
team_comp_1_champ_1, Singed
team_comp_1_champ_2, Lillia
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Lux
gameLengthMin, 26
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
