total_gold_earned_0, 4964
total_gold_spent_0, 2000
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 1
total_deaths_0, 2
total_damage_dealt_to_champions_0, 2155
total_damage_dealt_to_objectives_0, 0
total_damage_taken_0, 4362
average_vision_score_0, 0
total_wards_placed_0, 3
average_creep_score_0, 4
average_champion_experience_0, 587
dmg_carry_0, 222
obj_carry_0, 222
team_comp_0_champ_1, Sion
team_comp_0_champ_2, Graves
team_comp_0_champ_3, Karma
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Brand
total_gold_earned_1, 5486
total_gold_spent_1, 2500
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 2
total_deaths_1, 1
total_damage_dealt_to_champions_1, 2743
total_damage_dealt_to_objectives_1, 36
total_damage_taken_1, 3638
average_vision_score_1, 0
total_wards_placed_1, 4
average_creep_score_1, 7
average_champion_experience_1, 670
dmg_carry_1, 81
obj_carry_1, 81
team_comp_1_champ_1, Malphite
team_comp_1_champ_2, Taric
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
