total_gold_earned_0, 48672
total_gold_spent_0, 46075
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 29
total_deaths_0, 31
total_damage_dealt_to_champions_0, 79614
total_damage_dealt_to_objectives_0, 28079
total_damage_taken_0, 108324
average_vision_score_0, 18
total_wards_placed_0, 41
average_creep_score_0, 105
average_champion_experience_0, 10993
dmg_carry_0, 21
obj_carry_0, 21
team_comp_0_champ_1, Gwen
team_comp_0_champ_2, Thresh
team_comp_0_champ_3, Irelia
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Belveth
total_gold_earned_1, 55768
total_gold_spent_1, 46970
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 31
total_deaths_1, 29
total_damage_dealt_to_champions_1, 89754
total_damage_dealt_to_objectives_1, 92378
total_damage_taken_1, 112519
average_vision_score_1, 25
total_wards_placed_1, 44
average_creep_score_1, 107
average_champion_experience_1, 12270
dmg_carry_1, 67
obj_carry_1, 67
team_comp_1_champ_1, Kled
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
