total_gold_earned_0, 64105
total_gold_spent_0, 56760
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 38
total_deaths_0, 23
total_damage_dealt_to_champions_0, 92443
total_damage_dealt_to_objectives_0, 66203
total_damage_taken_0, 115660
average_vision_score_0, 32
total_wards_placed_0, 60
average_creep_score_0, 134
average_champion_experience_0, 14554
dmg_carry_0, 82
obj_carry_0, 82
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Rammus
team_comp_0_champ_3, Renekton
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Neeko
total_gold_earned_1, 49717
total_gold_spent_1, 47165
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 22
total_deaths_1, 38
total_damage_dealt_to_champions_1, 83211
total_damage_dealt_to_objectives_1, 42528
total_damage_taken_1, 119152
average_vision_score_1, 28
total_wards_placed_1, 69
average_creep_score_1, 112
average_champion_experience_1, 11901
dmg_carry_1, 18
obj_carry_1, 18
team_comp_1_champ_1, Taric
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Tristana
team_comp_1_champ_4, Zeri
team_comp_1_champ_5, Bard
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
