total_gold_earned_0, 58875
total_gold_spent_0, 57508
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 25
total_deaths_0, 41
total_damage_dealt_to_champions_0, 71889
total_damage_dealt_to_objectives_0, 37317
total_damage_taken_0, 133439
average_vision_score_0, 42
total_wards_placed_0, 98
average_creep_score_0, 136
average_champion_experience_0, 14356
dmg_carry_0, 131
obj_carry_0, 131
team_comp_0_champ_1, Chogath
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Pyke
total_gold_earned_1, 65930
total_gold_spent_1, 56960
total_baron_kills_1, 2
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 41
total_deaths_1, 25
total_damage_dealt_to_champions_1, 113018
total_damage_dealt_to_objectives_1, 90371
total_damage_taken_1, 104366
average_vision_score_1, 34
total_wards_placed_1, 83
average_creep_score_1, 124
average_champion_experience_1, 16522
dmg_carry_1, 203
obj_carry_1, 203
team_comp_1_champ_1, Kennen
team_comp_1_champ_2, Kindred
team_comp_1_champ_3, Galio
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
