total_gold_earned_0, 51512
total_gold_spent_0, 48945
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 19
total_deaths_0, 39
total_damage_dealt_to_champions_0, 71102
total_damage_dealt_to_objectives_0, 19587
total_damage_taken_0, 111531
average_vision_score_0, 22
total_wards_placed_0, 41
average_creep_score_0, 132
average_champion_experience_0, 11661
dmg_carry_0, 38
obj_carry_0, 38
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Kassadin
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 63572
total_gold_spent_1, 55975
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 39
total_deaths_1, 20
total_damage_dealt_to_champions_1, 90354
total_damage_dealt_to_objectives_1, 83481
total_damage_taken_1, 97997
average_vision_score_1, 22
total_wards_placed_1, 40
average_creep_score_1, 122
average_champion_experience_1, 14355
dmg_carry_1, 96
obj_carry_1, 96
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Shaco
team_comp_1_champ_3, Nocturne
team_comp_1_champ_4, KogMaw
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
