total_gold_earned_0, 67194
total_gold_spent_0, 63140
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 34
total_deaths_0, 49
total_damage_dealt_to_champions_0, 127815
total_damage_dealt_to_objectives_0, 46992
total_damage_taken_0, 188240
average_vision_score_0, 30
total_wards_placed_0, 72
average_creep_score_0, 123
average_champion_experience_0, 16557
dmg_carry_0, 115
obj_carry_0, 115
team_comp_0_champ_1, Shen
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Ziggs
team_comp_0_champ_4, Akshan
team_comp_0_champ_5, Trundle
total_gold_earned_1, 78752
total_gold_spent_1, 81058
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 49
total_deaths_1, 34
total_damage_dealt_to_champions_1, 160215
total_damage_dealt_to_objectives_1, 104727
total_damage_taken_1, 162198
average_vision_score_1, 37
total_wards_placed_1, 72
average_creep_score_1, 113
average_champion_experience_1, 17957
dmg_carry_1, 81
obj_carry_1, 81
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Nunu
team_comp_1_champ_3, Fizz
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Senna
gameLengthMin, 40
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
