total_gold_earned_0, 38857
total_gold_spent_0, 34390
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 15
total_deaths_0, 25
total_damage_dealt_to_champions_0, 51520
total_damage_dealt_to_objectives_0, 21617
total_damage_taken_0, 82153
average_vision_score_0, 22
total_wards_placed_0, 55
average_creep_score_0, 99
average_champion_experience_0, 9328
dmg_carry_0, 711
obj_carry_0, 711
team_comp_0_champ_1, Trundle
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Vex
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Leona
total_gold_earned_1, 48035
total_gold_spent_1, 43475
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 25
total_deaths_1, 15
total_damage_dealt_to_champions_1, 58420
total_damage_dealt_to_objectives_1, 51000
total_damage_taken_1, 78143
average_vision_score_1, 21
total_wards_placed_1, 44
average_creep_score_1, 110
average_champion_experience_1, 10786
dmg_carry_1, 106
obj_carry_1, 106
team_comp_1_champ_1, Volibear
team_comp_1_champ_2, Nunu
team_comp_1_champ_3, Leblanc
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
