total_gold_earned_0, 57309
total_gold_spent_0, 53100
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 45
total_deaths_0, 25
total_damage_dealt_to_champions_0, 93563
total_damage_dealt_to_objectives_0, 76672
total_damage_taken_0, 88361
average_vision_score_0, 20
total_wards_placed_0, 38
average_creep_score_0, 97
average_champion_experience_0, 11698
dmg_carry_0, 55
obj_carry_0, 55
team_comp_0_champ_1, Jayce
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Morgana
total_gold_earned_1, 43643
total_gold_spent_1, 41608
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 25
total_deaths_1, 45
total_damage_dealt_to_champions_1, 56789
total_damage_dealt_to_objectives_1, 11824
total_damage_taken_1, 111234
average_vision_score_1, 21
total_wards_placed_1, 38
average_creep_score_1, 81
average_champion_experience_1, 10480
dmg_carry_1, 9
obj_carry_1, 9
team_comp_1_champ_1, Malphite
team_comp_1_champ_2, FiddleSticks
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Senna
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
