total_gold_earned_0, 59936
total_gold_spent_0, 55483
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 30
total_deaths_0, 52
total_damage_dealt_to_champions_0, 98339
total_damage_dealt_to_objectives_0, 42135
total_damage_taken_0, 170008
average_vision_score_0, 31
total_wards_placed_0, 60
average_creep_score_0, 114
average_champion_experience_0, 13255
dmg_carry_0, 92
obj_carry_0, 92
team_comp_0_champ_1, Riven
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, TwistedFate
team_comp_0_champ_4, Nilah
team_comp_0_champ_5, Taric
total_gold_earned_1, 74429
total_gold_spent_1, 68580
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 52
total_deaths_1, 31
total_damage_dealt_to_champions_1, 146272
total_damage_dealt_to_objectives_1, 63679
total_damage_taken_1, 136545
average_vision_score_1, 47
total_wards_placed_1, 98
average_creep_score_1, 119
average_champion_experience_1, 16604
dmg_carry_1, 42
obj_carry_1, 42
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Zac
team_comp_1_champ_3, Corki
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Blitzcrank
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
