total_gold_earned_0, 55916
total_gold_spent_0, 52475
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 3
total_kills_0, 41
total_deaths_0, 13
total_damage_dealt_to_champions_0, 77749
total_damage_dealt_to_objectives_0, 67660
total_damage_taken_0, 82090
average_vision_score_0, 26
total_wards_placed_0, 46
average_creep_score_0, 99
average_champion_experience_0, 11812
dmg_carry_0, 29
obj_carry_0, 29
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Renata
total_gold_earned_1, 37327
total_gold_spent_1, 34970
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 13
total_deaths_1, 42
total_damage_dealt_to_champions_1, 58339
total_damage_dealt_to_objectives_1, 27138
total_damage_taken_1, 97835
average_vision_score_1, 17
total_wards_placed_1, 40
average_creep_score_1, 96
average_champion_experience_1, 8846
dmg_carry_1, 67
obj_carry_1, 67
team_comp_1_champ_1, Singed
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Annie
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Thresh
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
