total_gold_earned_0, 34783
total_gold_spent_0, 33950
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 14
total_deaths_0, 24
total_damage_dealt_to_champions_0, 44469
total_damage_dealt_to_objectives_0, 16361
total_damage_taken_0, 68647
average_vision_score_0, 13
total_wards_placed_0, 33
average_creep_score_0, 87
average_champion_experience_0, 7924
dmg_carry_0, 238
obj_carry_0, 238
team_comp_0_champ_1, Irelia
team_comp_0_champ_2, Nunu
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Pyke
total_gold_earned_1, 41142
total_gold_spent_1, 35150
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 24
total_deaths_1, 14
total_damage_dealt_to_champions_1, 52458
total_damage_dealt_to_objectives_1, 38494
total_damage_taken_1, 73025
average_vision_score_1, 14
total_wards_placed_1, 32
average_creep_score_1, 84
average_champion_experience_1, 9335
dmg_carry_1, 245
obj_carry_1, 245
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Ekko
team_comp_1_champ_3, Tryndamere
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
