total_gold_earned_0, 66887
total_gold_spent_0, 56900
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 38
total_deaths_0, 18
total_damage_dealt_to_champions_0, 89130
total_damage_dealt_to_objectives_0, 43891
total_damage_taken_0, 91840
average_vision_score_0, 39
total_wards_placed_0, 80
average_creep_score_0, 149
average_champion_experience_0, 15138
dmg_carry_0, 99
obj_carry_0, 99
team_comp_0_champ_1, Singed
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Lux
team_comp_0_champ_4, Yasuo
team_comp_0_champ_5, Pyke
total_gold_earned_1, 50765
total_gold_spent_1, 46800
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 18
total_deaths_1, 38
total_damage_dealt_to_champions_1, 59252
total_damage_dealt_to_objectives_1, 31538
total_damage_taken_1, 117664
average_vision_score_1, 30
total_wards_placed_1, 57
average_creep_score_1, 122
average_champion_experience_1, 12484
dmg_carry_1, 9
obj_carry_1, 9
team_comp_1_champ_1, Xayah
team_comp_1_champ_2, FiddleSticks
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Renekton
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
