total_gold_earned_0, 34000
total_gold_spent_0, 31950
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 13
total_deaths_0, 20
total_damage_dealt_to_champions_0, 38872
total_damage_dealt_to_objectives_0, 20982
total_damage_taken_0, 57097
average_vision_score_0, 21
total_wards_placed_0, 53
average_creep_score_0, 86
average_champion_experience_0, 7786
dmg_carry_0, 21
obj_carry_0, 21
team_comp_0_champ_1, Volibear
team_comp_0_champ_2, Kindred
team_comp_0_champ_3, Lux
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Thresh
total_gold_earned_1, 41723
total_gold_spent_1, 36878
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 20
total_deaths_1, 13
total_damage_dealt_to_champions_1, 41583
total_damage_dealt_to_objectives_1, 33058
total_damage_taken_1, 58867
average_vision_score_1, 20
total_wards_placed_1, 35
average_creep_score_1, 89
average_champion_experience_1, 9167
dmg_carry_1, 55
obj_carry_1, 55
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Lillia
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Zilean
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
