total_gold_earned_0, 60600
total_gold_spent_0, 55480
total_baron_kills_0, 2
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 31
total_deaths_0, 25
total_damage_dealt_to_champions_0, 75880
total_damage_dealt_to_objectives_0, 95089
total_damage_taken_0, 106865
average_vision_score_0, 27
total_wards_placed_0, 44
average_creep_score_0, 132
average_champion_experience_0, 14815
dmg_carry_0, 777
obj_carry_0, 777
team_comp_0_champ_1, Yone
team_comp_0_champ_2, Nunu
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 51876
total_gold_spent_1, 49985
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 25
total_deaths_1, 31
total_damage_dealt_to_champions_1, 74613
total_damage_dealt_to_objectives_1, 18032
total_damage_taken_1, 94831
average_vision_score_1, 17
total_wards_placed_1, 55
average_creep_score_1, 127
average_champion_experience_1, 12621
dmg_carry_1, 17
obj_carry_1, 17
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Qiyana
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Xerath
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
