total_gold_earned_0, 46154
total_gold_spent_0, 40800
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 28
total_deaths_0, 13
total_damage_dealt_to_champions_0, 67891
total_damage_dealt_to_objectives_0, 71633
total_damage_taken_0, 78095
average_vision_score_0, 15
total_wards_placed_0, 32
average_creep_score_0, 73
average_champion_experience_0, 10531
dmg_carry_0, 266
obj_carry_0, 266
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Aatrox
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Taliyah
total_gold_earned_1, 36340
total_gold_spent_1, 32700
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 13
total_deaths_1, 28
total_damage_dealt_to_champions_1, 51906
total_damage_dealt_to_objectives_1, 17711
total_damage_taken_1, 89763
average_vision_score_1, 13
total_wards_placed_1, 30
average_creep_score_1, 82
average_champion_experience_1, 8923
dmg_carry_1, 43
obj_carry_1, 43
team_comp_1_champ_1, Karma
team_comp_1_champ_2, Olaf
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
