total_gold_earned_0, 35931
total_gold_spent_0, 34335
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 15
total_deaths_0, 26
total_damage_dealt_to_champions_0, 46066
total_damage_dealt_to_objectives_0, 17076
total_damage_taken_0, 64154
average_vision_score_0, 18
total_wards_placed_0, 37
average_creep_score_0, 81
average_champion_experience_0, 7775
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Khazix
team_comp_0_champ_3, Xerath
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Pyke
total_gold_earned_1, 46833
total_gold_spent_1, 40415
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 26
total_deaths_1, 16
total_damage_dealt_to_champions_1, 45069
total_damage_dealt_to_objectives_1, 58200
total_damage_taken_1, 73531
average_vision_score_1, 19
total_wards_placed_1, 51
average_creep_score_1, 82
average_champion_experience_1, 10219
dmg_carry_1, 119
obj_carry_1, 119
team_comp_1_champ_1, Tryndamere
team_comp_1_champ_2, Poppy
team_comp_1_champ_3, Ryze
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Blitzcrank
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
