total_gold_earned_0, 50702
total_gold_spent_0, 50235
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 22
total_deaths_0, 39
total_damage_dealt_to_champions_0, 61914
total_damage_dealt_to_objectives_0, 13352
total_damage_taken_0, 124092
average_vision_score_0, 17
total_wards_placed_0, 42
average_creep_score_0, 117
average_champion_experience_0, 13383
dmg_carry_0, 51
obj_carry_0, 51
team_comp_0_champ_1, Urgot
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Lulu
total_gold_earned_1, 61554
total_gold_spent_1, 55410
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 4
total_kills_1, 39
total_deaths_1, 22
total_damage_dealt_to_champions_1, 97847
total_damage_dealt_to_objectives_1, 91282
total_damage_taken_1, 96558
average_vision_score_1, 33
total_wards_placed_1, 59
average_creep_score_1, 123
average_champion_experience_1, 14860
dmg_carry_1, 22
obj_carry_1, 22
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Lissandra
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Blitzcrank
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
