total_gold_earned_0, 42069
total_gold_spent_0, 33885
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 24
total_deaths_0, 19
total_damage_dealt_to_champions_0, 70351
total_damage_dealt_to_objectives_0, 48335
total_damage_taken_0, 82534
average_vision_score_0, 18
total_wards_placed_0, 40
average_creep_score_0, 65
average_champion_experience_0, 8510
dmg_carry_0, 141
obj_carry_0, 141
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Malzahar
team_comp_0_champ_4, Xayah
team_comp_0_champ_5, Soraka
total_gold_earned_1, 36266
total_gold_spent_1, 34475
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 19
total_deaths_1, 24
total_damage_dealt_to_champions_1, 64483
total_damage_dealt_to_objectives_1, 21487
total_damage_taken_1, 87578
average_vision_score_1, 9
total_wards_placed_1, 24
average_creep_score_1, 75
average_champion_experience_1, 7648
dmg_carry_1, 58
obj_carry_1, 58
team_comp_1_champ_1, Renekton
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Pantheon
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Nidalee
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
