total_gold_earned_0, 80590
total_gold_spent_0, 75375
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 53
total_deaths_0, 56
total_damage_dealt_to_champions_0, 148947
total_damage_dealt_to_objectives_0, 76346
total_damage_taken_0, 231731
average_vision_score_0, 35
total_wards_placed_0, 58
average_creep_score_0, 143
average_champion_experience_0, 19671
dmg_carry_0, 21
obj_carry_0, 21
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Gwen
team_comp_0_champ_3, Zed
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Pyke
total_gold_earned_1, 86035
total_gold_spent_1, 78935
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 56
total_deaths_1, 53
total_damage_dealt_to_champions_1, 200420
total_damage_dealt_to_objectives_1, 74993
total_damage_taken_1, 182191
average_vision_score_1, 33
total_wards_placed_1, 88
average_creep_score_1, 136
average_champion_experience_1, 20819
dmg_carry_1, 101
obj_carry_1, 101
team_comp_1_champ_1, LeeSin
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Malzahar
team_comp_1_champ_4, Varus
team_comp_1_champ_5, Xerath
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
