total_gold_earned_0, 66785
total_gold_spent_0, 59700
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 37
total_deaths_0, 32
total_damage_dealt_to_champions_0, 116155
total_damage_dealt_to_objectives_0, 74183
total_damage_taken_0, 120936
average_vision_score_0, 28
total_wards_placed_0, 48
average_creep_score_0, 127
average_champion_experience_0, 15859
dmg_carry_0, 157
obj_carry_0, 157
team_comp_0_champ_1, Irelia
team_comp_0_champ_2, Graves
team_comp_0_champ_3, Anivia
team_comp_0_champ_4, Yasuo
team_comp_0_champ_5, Nami
total_gold_earned_1, 62641
total_gold_spent_1, 59025
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 31
total_deaths_1, 37
total_damage_dealt_to_champions_1, 92247
total_damage_dealt_to_objectives_1, 36088
total_damage_taken_1, 144557
average_vision_score_1, 26
total_wards_placed_1, 70
average_creep_score_1, 125
average_champion_experience_1, 15239
dmg_carry_1, 498
obj_carry_1, 498
team_comp_1_champ_1, Fiora
team_comp_1_champ_2, Sejuani
team_comp_1_champ_3, Pyke
team_comp_1_champ_4, Xayah
team_comp_1_champ_5, Zilean
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
