total_gold_earned_0, 79064
total_gold_spent_0, 72868
total_baron_kills_0, 2
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 40
total_deaths_0, 32
total_damage_dealt_to_champions_0, 153494
total_damage_dealt_to_objectives_0, 114387
total_damage_taken_0, 194405
average_vision_score_0, 40
total_wards_placed_0, 79
average_creep_score_0, 161
average_champion_experience_0, 19846
dmg_carry_0, 15
obj_carry_0, 15
team_comp_0_champ_1, Aatrox
team_comp_0_champ_2, Olaf
team_comp_0_champ_3, Vladimir
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Nami
total_gold_earned_1, 73679
total_gold_spent_1, 70458
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 32
total_deaths_1, 40
total_damage_dealt_to_champions_1, 149880
total_damage_dealt_to_objectives_1, 89780
total_damage_taken_1, 190886
average_vision_score_1, 33
total_wards_placed_1, 90
average_creep_score_1, 168
average_champion_experience_1, 18554
dmg_carry_1, 221
obj_carry_1, 221
team_comp_1_champ_1, Yorick
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Zeri
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
