total_gold_earned_0, 67933
total_gold_spent_0, 63335
total_baron_kills_0, 1
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 28
total_deaths_0, 33
total_damage_dealt_to_champions_0, 125819
total_damage_dealt_to_objectives_0, 48551
total_damage_taken_0, 168484
average_vision_score_0, 30
total_wards_placed_0, 73
average_creep_score_0, 137
average_champion_experience_0, 15953
dmg_carry_0, 81
obj_carry_0, 81
team_comp_0_champ_1, Gnar
team_comp_0_champ_2, Sejuani
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Soraka
total_gold_earned_1, 72477
total_gold_spent_1, 65840
total_baron_kills_1, 1
total_dragon_kills_1, 5
total_inhibitor_kils_1, 4
total_kills_1, 33
total_deaths_1, 28
total_damage_dealt_to_champions_1, 138293
total_damage_dealt_to_objectives_1, 105871
total_damage_taken_1, 159603
average_vision_score_1, 33
total_wards_placed_1, 59
average_creep_score_1, 136
average_champion_experience_1, 16247
dmg_carry_1, 90
obj_carry_1, 90
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Nunu
team_comp_1_champ_3, Malzahar
team_comp_1_champ_4, Rengar
team_comp_1_champ_5, Ivern
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
