total_gold_earned_0, 75271
total_gold_spent_0, 67600
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 31
total_deaths_0, 38
total_damage_dealt_to_champions_0, 117656
total_damage_dealt_to_objectives_0, 84648
total_damage_taken_0, 169601
average_vision_score_0, 46
total_wards_placed_0, 82
average_creep_score_0, 164
average_champion_experience_0, 18574
dmg_carry_0, 141
obj_carry_0, 141
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Graves
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Lux
total_gold_earned_1, 72019
total_gold_spent_1, 67250
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 38
total_deaths_1, 31
total_damage_dealt_to_champions_1, 130683
total_damage_dealt_to_objectives_1, 85196
total_damage_taken_1, 152771
average_vision_score_1, 42
total_wards_placed_1, 73
average_creep_score_1, 173
average_champion_experience_1, 17851
dmg_carry_1, 268
obj_carry_1, 268
team_comp_1_champ_1, Vex
team_comp_1_champ_2, Nidalee
team_comp_1_champ_3, Azir
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Braum
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
