total_gold_earned_0, 82753
total_gold_spent_0, 78268
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 49
total_deaths_0, 55
total_damage_dealt_to_champions_0, 173015
total_damage_dealt_to_objectives_0, 88098
total_damage_taken_0, 176970
average_vision_score_0, 31
total_wards_placed_0, 77
average_creep_score_0, 131
average_champion_experience_0, 18959
dmg_carry_0, 145
obj_carry_0, 145
team_comp_0_champ_1, Gangplank
team_comp_0_champ_2, Nocturne
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Morgana
total_gold_earned_1, 75915
total_gold_spent_1, 75110
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 55
total_deaths_1, 49
total_damage_dealt_to_champions_1, 149801
total_damage_dealt_to_objectives_1, 73227
total_damage_taken_1, 199946
average_vision_score_1, 51
total_wards_placed_1, 90
average_creep_score_1, 136
average_champion_experience_1, 17738
dmg_carry_1, 161
obj_carry_1, 161
team_comp_1_champ_1, Olaf
team_comp_1_champ_2, Poppy
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Velkoz
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
