total_gold_earned_0, 60900
total_gold_spent_0, 56830
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 2
total_kills_0, 41
total_deaths_0, 28
total_damage_dealt_to_champions_0, 90570
total_damage_dealt_to_objectives_0, 59675
total_damage_taken_0, 113113
average_vision_score_0, 28
total_wards_placed_0, 70
average_creep_score_0, 103
average_champion_experience_0, 14301
dmg_carry_0, 29
obj_carry_0, 29
team_comp_0_champ_1, DrMundo
team_comp_0_champ_2, Shyvana
team_comp_0_champ_3, Vex
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 56618
total_gold_spent_1, 53670
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 28
total_deaths_1, 41
total_damage_dealt_to_champions_1, 90249
total_damage_dealt_to_objectives_1, 43446
total_damage_taken_1, 113516
average_vision_score_1, 22
total_wards_placed_1, 34
average_creep_score_1, 123
average_champion_experience_1, 11752
dmg_carry_1, 166
obj_carry_1, 166
team_comp_1_champ_1, Akshan
team_comp_1_champ_2, JarvanIV
team_comp_1_champ_3, Cassiopeia
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Galio
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
