total_gold_earned_0, 62219
total_gold_spent_0, 58480
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 29
total_deaths_0, 30
total_damage_dealt_to_champions_0, 100112
total_damage_dealt_to_objectives_0, 49170
total_damage_taken_0, 103051
average_vision_score_0, 28
total_wards_placed_0, 58
average_creep_score_0, 126
average_champion_experience_0, 14670
dmg_carry_0, 112
obj_carry_0, 112
team_comp_0_champ_1, Kayle
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Xerath
total_gold_earned_1, 54227
total_gold_spent_1, 50345
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 29
total_deaths_1, 29
total_damage_dealt_to_champions_1, 80039
total_damage_dealt_to_objectives_1, 50341
total_damage_taken_1, 133301
average_vision_score_1, 26
total_wards_placed_1, 65
average_creep_score_1, 104
average_champion_experience_1, 13424
dmg_carry_1, 421
obj_carry_1, 421
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, RekSai
team_comp_1_champ_3, Akshan
team_comp_1_champ_4, Veigar
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
