total_gold_earned_0, 75356
total_gold_spent_0, 71575
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 44
total_deaths_0, 35
total_damage_dealt_to_champions_0, 130456
total_damage_dealt_to_objectives_0, 89329
total_damage_taken_0, 160345
average_vision_score_0, 37
total_wards_placed_0, 77
average_creep_score_0, 142
average_champion_experience_0, 17408
dmg_carry_0, 145
obj_carry_0, 145
team_comp_0_champ_1, Quinn
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Leona
total_gold_earned_1, 66148
total_gold_spent_1, 63340
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 35
total_deaths_1, 44
total_damage_dealt_to_champions_1, 127116
total_damage_dealt_to_objectives_1, 65015
total_damage_taken_1, 152082
average_vision_score_1, 37
total_wards_placed_1, 79
average_creep_score_1, 121
average_champion_experience_1, 15268
dmg_carry_1, 360
obj_carry_1, 360
team_comp_1_champ_1, Neeko
team_comp_1_champ_2, Zac
team_comp_1_champ_3, Heimerdinger
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
