total_gold_earned_0, 70548
total_gold_spent_0, 63368
total_baron_kills_0, 2
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 44
total_deaths_0, 32
total_damage_dealt_to_champions_0, 171634
total_damage_dealt_to_objectives_0, 100323
total_damage_taken_0, 168662
average_vision_score_0, 29
total_wards_placed_0, 63
average_creep_score_0, 122
average_champion_experience_0, 18472
dmg_carry_0, 163
obj_carry_0, 163
team_comp_0_champ_1, Warwick
team_comp_0_champ_2, Skarner
team_comp_0_champ_3, Taliyah
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 63669
total_gold_spent_1, 65300
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 32
total_deaths_1, 44
total_damage_dealt_to_champions_1, 140123
total_damage_dealt_to_objectives_1, 33387
total_damage_taken_1, 205864
average_vision_score_1, 30
total_wards_placed_1, 59
average_creep_score_1, 131
average_champion_experience_1, 15188
dmg_carry_1, 48
obj_carry_1, 48
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Zilean
team_comp_1_champ_5, Ashe
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
