total_gold_earned_0, 61797
total_gold_spent_0, 53225
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 40
total_deaths_0, 15
total_damage_dealt_to_champions_0, 107057
total_damage_dealt_to_objectives_0, 87317
total_damage_taken_0, 95809
average_vision_score_0, 31
total_wards_placed_0, 74
average_creep_score_0, 104
average_champion_experience_0, 14486
dmg_carry_0, 99
obj_carry_0, 99
team_comp_0_champ_1, Garen
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Zyra
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Lux
total_gold_earned_1, 47419
total_gold_spent_1, 46250
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 15
total_deaths_1, 40
total_damage_dealt_to_champions_1, 66775
total_damage_dealt_to_objectives_1, 25046
total_damage_taken_1, 128441
average_vision_score_1, 21
total_wards_placed_1, 40
average_creep_score_1, 110
average_champion_experience_1, 11035
dmg_carry_1, 24
obj_carry_1, 24
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Jax
team_comp_1_champ_3, Heimerdinger
team_comp_1_champ_4, DrMundo
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
