total_gold_earned_0, 55319
total_gold_spent_0, 53213
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 34
total_deaths_0, 51
total_damage_dealt_to_champions_0, 95572
total_damage_dealt_to_objectives_0, 26174
total_damage_taken_0, 134063
average_vision_score_0, 22
total_wards_placed_0, 51
average_creep_score_0, 95
average_champion_experience_0, 12395
dmg_carry_0, 29
obj_carry_0, 29
team_comp_0_champ_1, Jax
team_comp_0_champ_2, Hecarim
team_comp_0_champ_3, Lux
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Soraka
total_gold_earned_1, 64777
total_gold_spent_1, 66400
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 51
total_deaths_1, 34
total_damage_dealt_to_champions_1, 116014
total_damage_dealt_to_objectives_1, 75717
total_damage_taken_1, 131595
average_vision_score_1, 25
total_wards_placed_1, 45
average_creep_score_1, 98
average_champion_experience_1, 14835
dmg_carry_1, 82
obj_carry_1, 82
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Kindred
team_comp_1_champ_3, Talon
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
