total_gold_earned_0, 73621
total_gold_spent_0, 70870
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 48
total_deaths_0, 44
total_damage_dealt_to_champions_0, 125494
total_damage_dealt_to_objectives_0, 56539
total_damage_taken_0, 155023
average_vision_score_0, 49
total_wards_placed_0, 114
average_creep_score_0, 112
average_champion_experience_0, 15175
dmg_carry_0, 517
obj_carry_0, 517
team_comp_0_champ_1, Twitch
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 82746
total_gold_spent_1, 73525
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 44
total_deaths_1, 48
total_damage_dealt_to_champions_1, 122252
total_damage_dealt_to_objectives_1, 69547
total_damage_taken_1, 147185
average_vision_score_1, 45
total_wards_placed_1, 108
average_creep_score_1, 146
average_champion_experience_1, 17479
dmg_carry_1, 10
obj_carry_1, 10
team_comp_1_champ_1, Kayle
team_comp_1_champ_2, Garen
team_comp_1_champ_3, Malzahar
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Pyke
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
