total_gold_earned_0, 42401
total_gold_spent_0, 35535
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 30
total_deaths_0, 11
total_damage_dealt_to_champions_0, 53935
total_damage_dealt_to_objectives_0, 56035
total_damage_taken_0, 62484
average_vision_score_0, 16
total_wards_placed_0, 34
average_creep_score_0, 93
average_champion_experience_0, 9532
dmg_carry_0, 21
obj_carry_0, 21
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Viego
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 30655
total_gold_spent_1, 28650
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 11
total_deaths_1, 30
total_damage_dealt_to_champions_1, 39883
total_damage_dealt_to_objectives_1, 8374
total_damage_taken_1, 67722
average_vision_score_1, 8
total_wards_placed_1, 23
average_creep_score_1, 76
average_champion_experience_1, 7457
dmg_carry_1, 777
obj_carry_1, 777
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Leona
gameLengthMin, 20
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
