total_gold_earned_0, 76958
total_gold_spent_0, 69170
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 3
total_kills_0, 65
total_deaths_0, 22
total_damage_dealt_to_champions_0, 208986
total_damage_dealt_to_objectives_0, 105576
total_damage_taken_0, 168077
average_vision_score_0, 23
total_wards_placed_0, 48
average_creep_score_0, 145
average_champion_experience_0, 19386
dmg_carry_0, 876
obj_carry_0, 876
team_comp_0_champ_1, Aatrox
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Leona
total_gold_earned_1, 64336
total_gold_spent_1, 60888
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 3
total_kills_1, 22
total_deaths_1, 65
total_damage_dealt_to_champions_1, 112985
total_damage_dealt_to_objectives_1, 46902
total_damage_taken_1, 242739
average_vision_score_1, 32
total_wards_placed_1, 68
average_creep_score_1, 132
average_champion_experience_1, 15164
dmg_carry_1, 360
obj_carry_1, 360
team_comp_1_champ_1, TahmKench
team_comp_1_champ_2, Shyvana
team_comp_1_champ_3, Sion
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Seraphine
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
