total_gold_earned_0, 71049
total_gold_spent_0, 68015
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 41
total_deaths_0, 47
total_damage_dealt_to_champions_0, 135017
total_damage_dealt_to_objectives_0, 35904
total_damage_taken_0, 168006
average_vision_score_0, 33
total_wards_placed_0, 70
average_creep_score_0, 143
average_champion_experience_0, 16179
dmg_carry_0, 41
obj_carry_0, 41
team_comp_0_champ_1, Gangplank
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Kayle
team_comp_0_champ_4, Nilah
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 73557
total_gold_spent_1, 69450
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 47
total_deaths_1, 42
total_damage_dealt_to_champions_1, 142263
total_damage_dealt_to_objectives_1, 94809
total_damage_taken_1, 172490
average_vision_score_1, 37
total_wards_placed_1, 64
average_creep_score_1, 115
average_champion_experience_1, 16803
dmg_carry_1, 202
obj_carry_1, 202
team_comp_1_champ_1, Tryndamere
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Ashe
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
