total_gold_earned_0, 61756
total_gold_spent_0, 53433
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 33
total_deaths_0, 21
total_damage_dealt_to_champions_0, 104238
total_damage_dealt_to_objectives_0, 106188
total_damage_taken_0, 104135
average_vision_score_0, 25
total_wards_placed_0, 49
average_creep_score_0, 130
average_champion_experience_0, 15268
dmg_carry_0, 777
obj_carry_0, 777
team_comp_0_champ_1, Olaf
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Varus
team_comp_0_champ_5, Lux
total_gold_earned_1, 51515
total_gold_spent_1, 49520
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 33
total_damage_dealt_to_champions_1, 71819
total_damage_dealt_to_objectives_1, 36590
total_damage_taken_1, 125811
average_vision_score_1, 20
total_wards_placed_1, 40
average_creep_score_1, 118
average_champion_experience_1, 12450
dmg_carry_1, 60
obj_carry_1, 60
team_comp_1_champ_1, Yorick
team_comp_1_champ_2, Elise
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Zilean
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
