total_gold_earned_0, 48127
total_gold_spent_0, 39633
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 31
total_deaths_0, 11
total_damage_dealt_to_champions_0, 70219
total_damage_dealt_to_objectives_0, 60422
total_damage_taken_0, 60712
average_vision_score_0, 15
total_wards_placed_0, 30
average_creep_score_0, 90
average_champion_experience_0, 9631
dmg_carry_0, 131
obj_carry_0, 131
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Diana
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Heimerdinger
total_gold_earned_1, 31214
total_gold_spent_1, 27610
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 11
total_deaths_1, 31
total_damage_dealt_to_champions_1, 34258
total_damage_dealt_to_objectives_1, 12973
total_damage_taken_1, 81937
average_vision_score_1, 10
total_wards_placed_1, 27
average_creep_score_1, 74
average_champion_experience_1, 6831
dmg_carry_1, 22
obj_carry_1, 22
team_comp_1_champ_1, Yone
team_comp_1_champ_2, Vi
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Sejuani
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
