total_gold_earned_0, 52865
total_gold_spent_0, 49275
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 34
total_deaths_0, 34
total_damage_dealt_to_champions_0, 79782
total_damage_dealt_to_objectives_0, 39094
total_damage_taken_0, 106081
average_vision_score_0, 20
total_wards_placed_0, 33
average_creep_score_0, 100
average_champion_experience_0, 12006
dmg_carry_0, 67
obj_carry_0, 67
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 59390
total_gold_spent_1, 50360
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 34
total_deaths_1, 34
total_damage_dealt_to_champions_1, 83885
total_damage_dealt_to_objectives_1, 56771
total_damage_taken_1, 106554
average_vision_score_1, 21
total_wards_placed_1, 50
average_creep_score_1, 109
average_champion_experience_1, 12775
dmg_carry_1, 777
obj_carry_1, 777
team_comp_1_champ_1, Jax
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Yone
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Thresh
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
