total_gold_earned_0, 54636
total_gold_spent_0, 45085
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 39
total_deaths_0, 15
total_damage_dealt_to_champions_0, 103976
total_damage_dealt_to_objectives_0, 55466
total_damage_taken_0, 106285
average_vision_score_0, 20
total_wards_placed_0, 41
average_creep_score_0, 95
average_champion_experience_0, 12161
dmg_carry_0, 84
obj_carry_0, 84
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 43655
total_gold_spent_1, 41975
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 15
total_deaths_1, 39
total_damage_dealt_to_champions_1, 72640
total_damage_dealt_to_objectives_1, 22055
total_damage_taken_1, 124038
average_vision_score_1, 17
total_wards_placed_1, 43
average_creep_score_1, 96
average_champion_experience_1, 9926
dmg_carry_1, 711
obj_carry_1, 711
team_comp_1_champ_1, Kled
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
