total_gold_earned_0, 29609
total_gold_spent_0, 27685
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 11
total_deaths_0, 18
total_damage_dealt_to_champions_0, 28901
total_damage_dealt_to_objectives_0, 16166
total_damage_taken_0, 46368
average_vision_score_0, 16
total_wards_placed_0, 42
average_creep_score_0, 60
average_champion_experience_0, 6447
dmg_carry_0, 555
obj_carry_0, 555
team_comp_0_champ_1, Chogath
team_comp_0_champ_2, Graves
team_comp_0_champ_3, TwistedFate
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Pyke
total_gold_earned_1, 35431
total_gold_spent_1, 29970
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 18
total_deaths_1, 11
total_damage_dealt_to_champions_1, 36402
total_damage_dealt_to_objectives_1, 27035
total_damage_taken_1, 49559
average_vision_score_1, 14
total_wards_placed_1, 35
average_creep_score_1, 83
average_champion_experience_1, 8365
dmg_carry_1, 55
obj_carry_1, 55
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Mordekaiser
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
