total_gold_earned_0, 47072
total_gold_spent_0, 44980
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 18
total_deaths_0, 46
total_damage_dealt_to_champions_0, 59680
total_damage_dealt_to_objectives_0, 33429
total_damage_taken_0, 108946
average_vision_score_0, 17
total_wards_placed_0, 30
average_creep_score_0, 99
average_champion_experience_0, 11118
dmg_carry_0, 42
obj_carry_0, 42
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Corki
team_comp_0_champ_4, Aphelios
team_comp_0_champ_5, Annie
total_gold_earned_1, 65494
total_gold_spent_1, 57610
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 3
total_kills_1, 46
total_deaths_1, 18
total_damage_dealt_to_champions_1, 89264
total_damage_dealt_to_objectives_1, 80230
total_damage_taken_1, 90550
average_vision_score_1, 16
total_wards_placed_1, 37
average_creep_score_1, 114
average_champion_experience_1, 14517
dmg_carry_1, 222
obj_carry_1, 222
team_comp_1_champ_1, Malphite
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Quinn
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
