total_gold_earned_0, 61577
total_gold_spent_0, 57100
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 27
total_deaths_0, 26
total_damage_dealt_to_champions_0, 113714
total_damage_dealt_to_objectives_0, 41276
total_damage_taken_0, 132846
average_vision_score_0, 22
total_wards_placed_0, 56
average_creep_score_0, 139
average_champion_experience_0, 15073
dmg_carry_0, 711
obj_carry_0, 711
team_comp_0_champ_1, Jax
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Vex
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 63177
total_gold_spent_1, 57235
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 26
total_deaths_1, 28
total_damage_dealt_to_champions_1, 97439
total_damage_dealt_to_objectives_1, 92134
total_damage_taken_1, 151821
average_vision_score_1, 24
total_wards_placed_1, 51
average_creep_score_1, 127
average_champion_experience_1, 15567
dmg_carry_1, 84
obj_carry_1, 84
team_comp_1_champ_1, Yorick
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Senna
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
