total_gold_earned_0, 49132
total_gold_spent_0, 41720
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 2
total_kills_0, 41
total_deaths_0, 16
total_damage_dealt_to_champions_0, 80183
total_damage_dealt_to_objectives_0, 54337
total_damage_taken_0, 64134
average_vision_score_0, 10
total_wards_placed_0, 26
average_creep_score_0, 83
average_champion_experience_0, 9024
dmg_carry_0, 777
obj_carry_0, 777
team_comp_0_champ_1, Yone
team_comp_0_champ_2, Elise
team_comp_0_champ_3, Ekko
team_comp_0_champ_4, Zeri
team_comp_0_champ_5, Leona
total_gold_earned_1, 35397
total_gold_spent_1, 33100
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 16
total_deaths_1, 41
total_damage_dealt_to_champions_1, 46024
total_damage_dealt_to_objectives_1, 3815
total_damage_taken_1, 93390
average_vision_score_1, 8
total_wards_placed_1, 28
average_creep_score_1, 64
average_champion_experience_1, 6740
dmg_carry_1, 41
obj_carry_1, 41
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Nidalee
team_comp_1_champ_3, Gangplank
team_comp_1_champ_4, Pyke
team_comp_1_champ_5, Taric
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
