total_gold_earned_0, 46629
total_gold_spent_0, 43185
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 21
total_deaths_0, 41
total_damage_dealt_to_champions_0, 55826
total_damage_dealt_to_objectives_0, 20015
total_damage_taken_0, 105118
average_vision_score_0, 19
total_wards_placed_0, 50
average_creep_score_0, 103
average_champion_experience_0, 11136
dmg_carry_0, 63
obj_carry_0, 63
team_comp_0_champ_1, Vayne
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Brand
total_gold_earned_1, 61854
total_gold_spent_1, 53810
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 41
total_deaths_1, 21
total_damage_dealt_to_champions_1, 85128
total_damage_dealt_to_objectives_1, 98583
total_damage_taken_1, 82088
average_vision_score_1, 30
total_wards_placed_1, 50
average_creep_score_1, 108
average_champion_experience_1, 13699
dmg_carry_1, 238
obj_carry_1, 238
team_comp_1_champ_1, Riven
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
