total_gold_earned_0, 73043
total_gold_spent_0, 71390
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 50
total_deaths_0, 42
total_damage_dealt_to_champions_0, 145446
total_damage_dealt_to_objectives_0, 29817
total_damage_taken_0, 194174
average_vision_score_0, 29
total_wards_placed_0, 55
average_creep_score_0, 141
average_champion_experience_0, 18074
dmg_carry_0, 86
obj_carry_0, 86
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Sylas
team_comp_0_champ_3, Talon
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Morgana
total_gold_earned_1, 73386
total_gold_spent_1, 65178
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 42
total_deaths_1, 50
total_damage_dealt_to_champions_1, 160649
total_damage_dealt_to_objectives_1, 98309
total_damage_taken_1, 180258
average_vision_score_1, 36
total_wards_placed_1, 78
average_creep_score_1, 140
average_champion_experience_1, 19159
dmg_carry_1, 143
obj_carry_1, 143
team_comp_1_champ_1, Irelia
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Heimerdinger
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
