total_gold_earned_0, 55243
total_gold_spent_0, 49875
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 36
total_deaths_0, 14
total_damage_dealt_to_champions_0, 88922
total_damage_dealt_to_objectives_0, 64974
total_damage_taken_0, 105158
average_vision_score_0, 26
total_wards_placed_0, 55
average_creep_score_0, 105
average_champion_experience_0, 12681
dmg_carry_0, 28
obj_carry_0, 28
team_comp_0_champ_1, Udyr
team_comp_0_champ_2, Evelynn
team_comp_0_champ_3, Anivia
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Thresh
total_gold_earned_1, 40045
total_gold_spent_1, 37775
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 14
total_deaths_1, 36
total_damage_dealt_to_champions_1, 80189
total_damage_dealt_to_objectives_1, 13527
total_damage_taken_1, 115139
average_vision_score_1, 20
total_wards_placed_1, 53
average_creep_score_1, 91
average_champion_experience_1, 9788
dmg_carry_1, 11
obj_carry_1, 11
team_comp_1_champ_1, MasterYi
team_comp_1_champ_2, Nunu
team_comp_1_champ_3, Syndra
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Renata
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
