total_gold_earned_0, 46068
total_gold_spent_0, 41143
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 1
total_kills_0, 33
total_deaths_0, 19
total_damage_dealt_to_champions_0, 64186
total_damage_dealt_to_objectives_0, 36360
total_damage_taken_0, 69512
average_vision_score_0, 17
total_wards_placed_0, 38
average_creep_score_0, 104
average_champion_experience_0, 10274
dmg_carry_0, 420
obj_carry_0, 420
team_comp_0_champ_1, Illaoi
team_comp_0_champ_2, Khazix
team_comp_0_champ_3, Xerath
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Vex
total_gold_earned_1, 38519
total_gold_spent_1, 36100
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 19
total_deaths_1, 33
total_damage_dealt_to_champions_1, 50572
total_damage_dealt_to_objectives_1, 24902
total_damage_taken_1, 83591
average_vision_score_1, 13
total_wards_placed_1, 29
average_creep_score_1, 82
average_champion_experience_1, 9123
dmg_carry_1, 107
obj_carry_1, 107
team_comp_1_champ_1, Tryndamere
team_comp_1_champ_2, Rengar
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Maokai
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
