total_gold_earned_0, 47659
total_gold_spent_0, 41950
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 27
total_deaths_0, 19
total_damage_dealt_to_champions_0, 71638
total_damage_dealt_to_objectives_0, 61651
total_damage_taken_0, 73224
average_vision_score_0, 20
total_wards_placed_0, 41
average_creep_score_0, 93
average_champion_experience_0, 11300
dmg_carry_0, 8
obj_carry_0, 8
team_comp_0_champ_1, Quinn
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Vladimir
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Lissandra
total_gold_earned_1, 44560
total_gold_spent_1, 44325
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 18
total_deaths_1, 27
total_damage_dealt_to_champions_1, 48173
total_damage_dealt_to_objectives_1, 39115
total_damage_taken_1, 98937
average_vision_score_1, 20
total_wards_placed_1, 47
average_creep_score_1, 98
average_champion_experience_1, 10804
dmg_carry_1, 234
obj_carry_1, 234
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Yasuo
team_comp_1_champ_5, Alistar
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
