total_gold_earned_0, 56875
total_gold_spent_0, 55110
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 35
total_deaths_0, 45
total_damage_dealt_to_champions_0, 92031
total_damage_dealt_to_objectives_0, 30340
total_damage_taken_0, 121188
average_vision_score_0, 21
total_wards_placed_0, 46
average_creep_score_0, 104
average_champion_experience_0, 12622
dmg_carry_0, 67
obj_carry_0, 67
team_comp_0_champ_1, TwistedFate
team_comp_0_champ_2, Nunu
team_comp_0_champ_3, Ekko
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Thresh
total_gold_earned_1, 60997
total_gold_spent_1, 56110
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 3
total_kills_1, 45
total_deaths_1, 35
total_damage_dealt_to_champions_1, 97168
total_damage_dealt_to_objectives_1, 72539
total_damage_taken_1, 121748
average_vision_score_1, 29
total_wards_placed_1, 57
average_creep_score_1, 100
average_champion_experience_1, 13491
dmg_carry_1, 6
obj_carry_1, 6
team_comp_1_champ_1, Urgot
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
