total_gold_earned_0, 47897
total_gold_spent_0, 43925
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 15
total_deaths_0, 29
total_damage_dealt_to_champions_0, 57791
total_damage_dealt_to_objectives_0, 60934
total_damage_taken_0, 97037
average_vision_score_0, 26
total_wards_placed_0, 54
average_creep_score_0, 116
average_champion_experience_0, 10545
dmg_carry_0, 38
obj_carry_0, 38
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Kassadin
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Thresh
total_gold_earned_1, 52596
total_gold_spent_1, 45620
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 29
total_deaths_1, 16
total_damage_dealt_to_champions_1, 73347
total_damage_dealt_to_objectives_1, 50061
total_damage_taken_1, 82124
average_vision_score_1, 27
total_wards_placed_1, 45
average_creep_score_1, 113
average_champion_experience_1, 12793
dmg_carry_1, 711
obj_carry_1, 711
team_comp_1_champ_1, Vex
team_comp_1_champ_2, Lillia
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Karma
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
